cnpj_basic;cnpj_ordem;cnpj_dv;identifica;nome_fanta;situacao_c;data_situa;motivo_sit;data_inici;cnae_fisca;cnae_fis_1;tipo_logra;logradouro;numero;bairro;cep;cidade;estado;complement;uf;codigo_mun;ddd_1;telefone_1;endereco;Latitude;Longitude
39785173;1;6;1;RSP INFOTEC;2;20241010;0;20201114;6202300;6201501,6201502,6203100,6204000,6209100,6311900,6319400,8211300,8599603,9511800;RUA;ALCIDES VIEIRA MACIEL;66;CUSTODOPOLIS;28085130;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;97069161;RUA, ALCIDES VIEIRA MACIEL, 66, CUSTODOPOLIS;-21.722;-41.312
39791362;1;83;1;TAILANE DIGITAL INFLUENCER;2;20201116;0;20201116;7319003;5912099,7311400,7319002;RUA;NOVA AURORA;193;PARQUE CEASA;28090000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;98702270;RUA, NOVA AURORA, 193, PARQUE CEASA;-21.718;-41.303
39807438;1;11;1;SOMOTO;2;20201117;0;20201117;4541206;3317102,4520005,4520008,4541203,4541204,4541207,4543900,4763602,4763603,4763605,4781400,4789099,5229002,5611203,7312200,7711000,7719599,7721700,7729202,7731400,7732202,7733100,7739001,7739003,7739099,9529104,9602501;AVENIDA;15 DE NOVEMBRO;111;CENTRO;28035100;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;32331772;AVENIDA, 15 DE NOVEMBRO, 111, CENTRO;-21.753;-41.326
39828714;1;28;1;-;2;20201118;0;20201118;4789001;-;RUA;MANOEL VIANA DE ABREU;75;PARQUE NOVO JOCKEY;28020824;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;98088527;RUA, MANOEL VIANA DE ABREU, 75, PARQUE NOVO JOCKEY;-21.778;-41.281
39832582;1;8;1;DROGARIAS VALE FARMA;2;20201118;0;20201118;4771701;4772500;AVENIDA;PROFESSORA CARMEM CARNEIRO;274;PARQUE JARDIM CARIOCA;28080425;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;38233050;AVENIDA, PROFESSORA CARMEM CARNEIRO, 274, PARQUE JARDIM CARIOCA;-21.745;-41.322
39844172;1;87;1;-;2;20201119;0;20201119;4399103;4321500,3101200,4322301,2599301,4330499,4330403,4399199,4330404,4330405,1622699;RUA;NOVA OLINDA;520;PARQUE CEASA;28070025;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99999999;RUA, NOVA OLINDA, 520, PARQUE CEASA;-21.719;-41.296
39881996;1;27;1;-;2;20201123;0;20201123;5611201;5611203;RUA;RUA BR 101 KM 120;0;SERRINHA;28118000;Campos dos Goytacazes;Rio de Janeiro;CONJ;RJ;5819;22;99768602;RUA, RUA BR 101 KM 120, SN, SERRINHA;-21.744;-41.314
39882574;1;76;1;VRJ REPRESENTACAO;2;20201123;0;20201123;8599604;4614100,4617600,7020400,7319002;RUA;CALDAS VIANA;50;PARQUE CALIFORNIA;28015300;Campos dos Goytacazes;Rio de Janeiro;CASA 1;RJ;5819;22;30267768;RUA, CALDAS VIANA, 50, PARQUE CALIFORNIA;-21.765;-41.311
39887544;1;52;1;RESTAURANTE ELER;2;20201124;0;20201124;5611203;-;RUA;DURVAL DE SOUZA;157;PARQUE JARDIM DAS PALMEIRAS;28024430;Campos dos Goytacazes;Rio de Janeiro;TERREOTERREO;RJ;5819;22;98975867;RUA, DURVAL DE SOUZA, 157, PARQUE JARDIM DAS PALMEIRAS;-21.778;-41.313
27329261;1;6;1;-;2;20170317;0;20170317;4744099;4321500,332;AVENIDA;PRESIDENTE KENNEDY;373;PARQUE JOQUEI CLUB;28020010;Campos dos Goytacazes;Rio de Janeiro;LOJA 03;RJ;5819;22;30155174;AVENIDA, PRESIDENTE KENNEDY, 373, PARQUE JOQUEI CLUB;-21.778;-41.290
39905322;1;15;1;-;2;20201125;0;20201125;4541206;4541207,4530703,4530704;AREA;AVENIDA BOA VISTA;908;SANTO AMARO DE CAMPOS;28140000;Campos dos Goytacazes;Rio de Janeiro;CONJ;RJ;5819;22;98092087;AREA, AVENIDA BOA VISTA, 908, SANTO AMARO DE CAMPOS;-22.018;-41.108
39907286;1;29;1;-;2;20201125;0;20201125;4729699;4789099,1096100,4721103,4723700,4721102,3321000,5620104,5620102,4321500,4763604,1032599,5229099,4789004;RUA;RUBENS CRETON;49;PARQUE VICENTE GONCALVES DIAS;28080215;Campos dos Goytacazes;Rio de Janeiro;CASA;RJ;5819;22;27220708;RUA, RUBENS CRETON, 49, PARQUE VICENTE GONCALVES DIAS;-21.745;-41.311
39913932;1;60;1;PETSHOP NUTRIPET;2;20201125;0;20201125;4789004;4763604,478;AVENIDA;DOUTOR NEWTON GUARANA;380;PARQUE PENHA;28021245;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99263636;AVENIDA, DOUTOR NEWTON GUARANA, 380, PARQUE PENHA;-21.795;-41.290
39932077;1;35;1;-;2;20201126;0;20201126;4399103;3101200,4321500,4322301,2599301,4330499,4399199,4330403,4330404,4330405,1622699;RUA;NILOPOLIS;8;PARQUE CEASA;28090670;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99999999;RUA, NILOPOLIS, 8, PARQUE CEASA;-21.717;-41.302
39959665;1;62;1;-;2;20201130;0;20201130;4321500;9511800,6190699,9512600,4329103,4329104,4330404,1091101,4752100,2542000,4751201,4759899,3314706,4322302,3313901;RUA;ALVARO DE BARROS;186;PARQUE TURF CLUB;28024090;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99979773;RUA, ALVARO DE BARROS, 186, PARQUE TURF CLUB;-21.775;-41.313
39972501;1;75;1;-;2;20201201;0;20201201;4330403;-;RUA;DEZ;31;PARQUE PENHA;28021650;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;98835753;RUA, DEZ, 31, PARQUE PENHA;-21.791;-41.286
39991014;1;50;1;-;2;20201202;0;20201202;4930202;4120400,4313400,4744099,4930201,7732201;AVENIDA;MIGUEL RINALDI;596;17 DISTRITO;28148000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99979837;AVENIDA, MIGUEL RINALDI, 596, 17 DISTRITO;-21.751;-41.324
39999284;1;7;1;F L CABRAL CORRETORA DE SEGUROS;2;20201203;0;20201203;6622300;-;RUA;PADRE ANGELO PECANHA;130;PARQUE TURF CLUB;28013080;Campos dos Goytacazes;Rio de Janeiro;BLOCO 01 LOJA 04;RJ;5819;22;99681382;RUA, PADRE ANGELO PECANHA, 130, PARQUE TURF CLUB;-21.766;-41.318
40007524;1;29;1;-;2;20201203;0;20201203;4781400;-;RUA;11;41;PARQUE CANAA;28110000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;27484283;RUA, 11, 41, PARQUE CANAA;-21.652;-41.314
40027337;1;7;1;-;2;20201206;0;20201206;5320201;5620104,1091102,1093701;RUA;SANTO ANTONIO;277;TAPERA;28050003;Campos dos Goytacazes;Rio de Janeiro;CASA 2;RJ;5819;22;99619350;RUA, SANTO ANTONIO, 277, TAPERA;-21.779;-41.383
40039179;1;5;1;-;2;20240917;0;20201207;7319002;4321500,1813099,4330404;RUA;DOUTOR SILVIO BASTOS TAVARES;358;-;-;Campos dos Goytacazes;Rio de Janeiro;BLOCO 60;-;0;0;0;RUA, DOUTOR SILVIO BASTOS TAVARES, 358, -;-21.764;-41.347
40039625;1;81;1;-;2;20201207;0;20201207;4744099;4742300,4744003,4713002;RUA;ARY RIBEIRO VAZ;217;CUSTODOPOLIS;28085120;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;96061681;RUA, ARY RIBEIRO VAZ, 217, CUSTODOPOLIS;-21.723;-41.307
40041381;1;71;1;-;2;20201207;0;20201207;3329501;-;RUA;SILVINO CANELA;287;GOITACAZES;28110000;Campos dos Goytacazes;Rio de Janeiro;CASA FRENTE;RJ;5819;22;97123024;RUA, SILVINO CANELA, 287, GOITACAZES;-21.837;-41.276
40068450;1;30;1;GUARUS FARMA;2;20201209;0;20201209;4771701;4721104,477;AVENIDA;SENADOR JOSE CARLOS PEREIRA PINTO;932;PARQUE NOVO MUNDO;28083426;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;96203266;AVENIDA, SENADOR JOSE CARLOS PEREIRA PINTO, 932, PARQUE NOVO MUNDO;-21.729;-41.315
40116611;1;14;1;-;2;20201215;0;20201215;4330404;-;RUA;GUIDO DE OLIVEIRA;34;FAROL DE SAO TOME;28140000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;98383883;RUA, GUIDO DE OLIVEIRA, 34, FAROL DE SAO TOME;-22.041;-41.049
40118914;1;76;1;-;2;20201215;0;20201215;9602502;-;RUA;ADALBERTO DA COSTA REIS;34;PARQUE ZUZA MOTA;28083200;Campos dos Goytacazes;Rio de Janeiro;CONJ;RJ;5819;22;98919386;RUA, ADALBERTO DA COSTA REIS, 34, PARQUE ZUZA MOTA;-21.733;-41.317
40122266;1;21;1;-;2;20201215;0;20201215;4399103;8599604,4322301,4330402,4330404;RUA;VISCONDE DE ITABORAI;276;PARQUE ROSARIO;28027141;Campos dos Goytacazes;Rio de Janeiro;CONJ 82 A 510 LADO PAR;RJ;5819;22;97424838;RUA, VISCONDE DE ITABORAI, 276, PARQUE ROSARIO;-21.769;-41.327
40135835;1;73;1;-;2;20201216;0;20201216;7319002;5320202,4923001,5229099,5611203;RUA;EDGARD MONTEIRO;286;PARQUE ELDORADO;28090100;Campos dos Goytacazes;Rio de Janeiro;CASA;RJ;5819;22;27357356;RUA, EDGARD MONTEIRO, 286, PARQUE ELDORADO;-21.717;-41.300
40143282;1;9;1;-;2;20240925;0;20201217;7911200;7721700,9529199,4929903,7319002,7912100,7990200,9529104,8230001;RUA;ANTONIO MARINS;59;PARQUE TURF CLUB;28022070;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;27258393;RUA, ANTONIO MARINS, 59, PARQUE TURF CLUB;-21.796;-41.294
40152916;1;81;1;CLINICA DE OCULOS STORE;2;20201218;0;20201218;4774100;4783102;RUA;ALVARENGA FILHO;118;PARQUE AVENIDA PELINCA;28035125;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;98514487;RUA, ALVARENGA FILHO, 118, PARQUE AVENIDA PELINCA;-21.760;-41.332
40172109;1;20;1;-;2;20201221;0;20201221;9602502;-;RUA;SALDANHA MARINHO;450;-;-;Campos dos Goytacazes;Rio de Janeiro;ANDAR 9;-;0;0;0;RUA, SALDANHA MARINHO, 450, -;-21.762;-41.325
40185570;1;18;1;-;2;20201223;0;20201223;4741500;4742300,4789002,4744003,4530705,2512800,1351100,4773300,4757100,4755501,0121101,2539002,2539001,0321304,4744099,2532201;RUA;CAMARA JUNIOR;50;CENTRO;28035135;Campos dos Goytacazes;Rio de Janeiro;APT 101;RJ;5819;22;27344847;RUA, CAMARA JUNIOR, 50, CENTRO;-21.759;-41.330
40192570;1;45;1;SABOR DO ACAI;2;20201223;0;20201223;4729699;4723700,561;AVENIDA;OLAVO SALDANHA;12;FAROL DE SAO THOME;28140000;Campos dos Goytacazes;Rio de Janeiro;QUIOSQ35;RJ;5819;22;99642735;AVENIDA, OLAVO SALDANHA, 12, FAROL DE SAO THOME;-22.073;-41.105
40199439;1;0;1;-;2;20201226;0;20201226;4781400;4772500;AVENIDA;SOUZA MOTA;331;-;-;Campos dos Goytacazes;Rio de Janeiro;CASA;-;0;0;0;AVENIDA, SOUZA MOTA, 331, -;-21.735;-41.325
40218129;1;95;1;-;2;20201229;0;20201229;4729699;-;AVENIDA;PRESIDENTE VARGAS;400;SANTA CRUZ;28055293;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99881117;AVENIDA, PRESIDENTE VARGAS, 400, SANTA CRUZ;-21.736;-41.352
40259714;1;33;1;SANTO ANTONIO TINTAS;2;20210105;0;20210105;4741500;4744099,476;AVENIDA;SENADOR TARCISIO MIRANDA;87;PARQUE TURF CLUB;28022041;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;27234322;AVENIDA, SENADOR TARCISIO MIRANDA, 87, PARQUE TURF CLUB;-21.796;-41.298
40260563;1;33;1;-;2;20210105;0;20210105;4781400;4721102,4755503,4772500;RUA;JOAO MANOEL DE ABREU;553;PARQUE IMPERIAL;28022280;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99856678;RUA, JOAO MANOEL DE ABREU, 553, PARQUE IMPERIAL;-21.808;-41.310
40270279;1;48;1;-;2;20210106;0;20210106;4729699;4781400;RODOVIA;DEPUTADO ALAIR FERREIRA;0;GOITACAZES;28110000;Campos dos Goytacazes;Rio de Janeiro;LOJA;RJ;5819;22;99667860;RODOVIA, DEPUTADO ALAIR FERREIRA, S/N, GOITACAZES;-21.832;-41.268
40280376;1;11;1;-;2;20210106;0;20210106;4772500;-;RUA;CINCO;6;PARQUE PENHA;28021600;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99172545;RUA, CINCO, 6, PARQUE PENHA;-21.794;-41.286
40285317;1;36;1;-;2;20210106;0;20210106;4399103;4330404;ESTRADA;DO CAPAO;830;PARQUE SAO BENEDITO;28026495;Campos dos Goytacazes;Rio de Janeiro;FUNDOS;RJ;5819;22;97383953;ESTRADA, DO CAPAO, 830, PARQUE SAO BENEDITO;-21.789;-41.320
40293613;1;89;1;-;2;20210107;0;20210107;4789007;4742300,4752100,3314707,4751201,4759899,4321500,3314706,3313999,3314799,4757100,4789005;RUA;MONSENHOR AQUILES;136;PARQUE JOQUEI CLUB;28020165;Campos dos Goytacazes;Rio de Janeiro;FUNDOS;RJ;5819;22;99075999;RUA, MONSENHOR AQUILES, 136, PARQUE JOQUEI CLUB;-21.776;-41.301
39978050;1;83;1;-;2;20201201;0;20201201;8230001;5912099,961;RUA;RAIMUNDO DE FARIAS BRITO (RESERVA DOS CRISTAIS);289;-;-;Campos dos Goytacazes;Rio de Janeiro;BLOCO 13;-;0;0;0;RUA, RAIMUNDO DE FARIAS BRITO (RESERVA DOS CRISTAIS), 289, -;-21.765;-41.355
40311817;1;3;1;-;2;20210108;0;20210108;1033302;4723700,103;RUA;SALVADOR ROCHA;52;BAIXA GRANDE;28140000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;98861637;RUA, SALVADOR ROCHA, 52, BAIXA GRANDE;-21.730;-41.313
13324184;45;8;2;-;2;20210108;0;20210108;4631100;4637103,464;AVENIDA;CARLOS ALBERTO CHEBABE;1334;PARQUE GUARUS;28073507;Campos dos Goytacazes;Rio de Janeiro;SALA 8;RJ;5819;11;27995763;AVENIDA, CARLOS ALBERTO CHEBABE, 1334, PARQUE GUARUS;-21.718;-41.311
40316033;1;60;1;-;2;20210108;0;20210108;7319002;8299799,4789099,8291100,4721102;RUA;JOAQUIM NABUCO;30;CENTRO;28035010;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;27342222;RUA, JOAQUIM NABUCO, 30, CENTRO;-21.754;-41.327
40327057;1;14;1;-;2;20210110;0;20210110;1091101;1096100,103;RUA;CINCO;100;PARQUE ESPLANADA;28055065;Campos dos Goytacazes;Rio de Janeiro;CONJ;RJ;5819;22;98371285;RUA, CINCO, 100, PARQUE ESPLANADA;-21.768;-41.331
40338723;1;10;1;-;2;20231128;0;20210111;4930201;-;RUA;O;4;PARQUE CEU AZUL;28083825;Campos dos Goytacazes;Rio de Janeiro;CONJ;RJ;5819;22;97063882;RUA, O, 4, PARQUE CEU AZUL;-21.730;-41.319
40341164;1;5;1;-;2;20210111;0;20210111;3212400;-;RUA;ALVARO TAMEGA;168;CENTRO;28035030;Campos dos Goytacazes;Rio de Janeiro;APT 802;RJ;5819;22;27316171;RUA, ALVARO TAMEGA, 168, CENTRO;-21.755;-41.336
40363011;1;50;1;-;2;20210112;0;20210112;1091102;5620104,4789099,4729699;ESTRADA;SANTA ROSA;266;PARQUE SANTA CLARA;28085500;Campos dos Goytacazes;Rio de Janeiro;CASA 353;RJ;5819;22;27269200;ESTRADA, SANTA ROSA, 266, PARQUE SANTA CLARA;-21.736;-41.305
40376274;1;2;1;-;2;20210113;0;20210113;9602501;-;RUA;DEPUTADO NELSON MARTINS;149;PARQUE CALIFORNIA;28013691;Campos dos Goytacazes;Rio de Janeiro;CONJ 111 AO FIM LADO IMPAR;RJ;5819;22;98267632;RUA, DEPUTADO NELSON MARTINS, 149, PARQUE CALIFORNIA;-21.763;-41.307
40378377;1;1;1;-;2;20210113;0;20210113;5611203;5620104;RUA;ELOI ORNELAS;140;CAJU;28110000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99104655;RUA, ELOI ORNELAS, 140, CAJU;-21.746;-41.341
40398070;1;64;1;-;2;20210114;0;20210114;4744099;2319200,3831901,4321500,4759899,3102100,2512800,2599301,4330499,4743100,4744001,1359600,9700500;RUA;DO IPIRANGA;73;CENTRO;28015055;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;97912092;RUA, DO IPIRANGA, 73, CENTRO;-21.767;-41.321
40409926;1;50;1;-;2;20210115;0;20210115;8630503;8630599;RUA;CONSELHEIRO JOSE FERNANDES;370;PARQUE PELINCA;28035232;Campos dos Goytacazes;Rio de Janeiro;APT 1202;RJ;5819;21;99857757;RUA, CONSELHEIRO JOSE FERNANDES, 370, PARQUE PELINCA;-21.758;-41.333
40420014;1;89;1;-;2;20201024;0;20201024;6911701;-;RUA;GIL DE GOIS;266;CENTRO;28035642;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99199799;RUA, GIL DE GOIS, 266, CENTRO;-21.753;-41.332
40426042;1;3;1;-;2;20210116;0;20210116;5612100;-;RUA;PRINCIPAL;0;SANTO AMARO DE CAMPOS;28140000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;27269900;RUA, PRINCIPAL, 0, SANTO AMARO DE CAMPOS;-21.963;-41.180
40445490;1;54;1;-;2;20250109;0;20210118;161003;161002;RUA;RUA DA MATRIZ;45;SANTO EDUARDO;28160000;Campos dos Goytacazes;Rio de Janeiro;CASA CASA;RJ;5819;22;97677500;RUA, RUA DA MATRIZ, 45, SANTO EDUARDO;-21.218;-41.462
40448943;1;4;1;-;2;20210118;0;20210118;7319002;-;RUA;SILVANA MANHAES VIRGILIO;0;PARQUE JOAO MARIA;28027320;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99615672;RUA, SILVANA MANHAES VIRGILIO, 0, PARQUE JOAO MARIA;-21.783;-41.319
40460272;1;99;1;-;2;20210119;0;20210119;9602501;-;1A RUA;ANTONIO HENRIQUE;38;SATURNINO BRAGA;28110000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;98822577;1A RUA, ANTONIO HENRIQUE, 38, SATURNINO BRAGA;-21.888;-41.198
40465509;1;24;1;COLABORATIVO;2;20210119;0;20210119;8211300;1813099,5211799,5611203,6319400,7020400,7312200,7733100,8219901,8219999,8230001,8299707,8599604;AVENIDA;PELINCA;100;PARQUE TAMANDARE;28035053;Campos dos Goytacazes;Rio de Janeiro;LOJA 72;RJ;5819;21;81494120;AVENIDA, PELINCA, 100, PARQUE TAMANDARE;-21.760;-41.332
34729619;1;53;1;-;2;20190902;0;20190902;8599604;8299799,1813001,7319002,4761003,8219999,4761001,8230001;RUA;AGUINALDO MACHADO;341;PARQUE JOQUEI CLUB;28020130;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99058888;RUA, AGUINALDO MACHADO, 341, PARQUE JOQUEI CLUB;-21.781;-41.300
40471141;1;7;1;-;2;20210119;0;20210119;4541206;-;TRAVESSA;DOMINGOS CARDOSO BELO;29;PARQUE CALIFORNIA;28013083;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;27350657;TRAVESSA, DOMINGOS CARDOSO BELO, 29, PARQUE CALIFORNIA;-21.760;-41.306
40491817;1;24;1;-;2;20210120;0;20210120;5620104;1099699,0121101,4789099,1031700,1033301,4759801,1732000,8219999;RUA;CAMARA JUNIOR;35;CENTRO;28035135;Campos dos Goytacazes;Rio de Janeiro;APT;RJ;5819;22;27232723;RUA, CAMARA JUNIOR, 35, CENTRO;-21.759;-41.330
40499288;1;5;1;-;2;20210121;0;20210121;1091102;-;RUA;CAPITAO MACHADO;115;PARQUE BARAO DO RIO BRANCO;28085631;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99400149;RUA, CAPITAO MACHADO, 115, PARQUE BARAO DO RIO BRANCO;-21.734;-41.310
40505601;1;70;1;-;2;20210121;0;20210121;4530704;-;RUA;POETA MARINHO;176;CUSTODOPOLIS;28085090;Campos dos Goytacazes;Rio de Janeiro;LOJA;RJ;5819;22;99813380;RUA, POETA MARINHO, 176, CUSTODOPOLIS;-21.723;-41.315
40531167;1;1;1;-;2;20210123;0;20210123;4399103;161003;RUA;FIDELIS DUARTE FILHO;23;PARQUE JOQUEI CLUB;28020385;Campos dos Goytacazes;Rio de Janeiro;CASA 2;RJ;5819;22;27222200;RUA, FIDELIS DUARTE FILHO, 23, PARQUE JOQUEI CLUB;-21.773;-41.289
40560261;1;80;1;-;2;20210126;0;20210126;9602501;-;RUA;SARDINHA;166;SANTO AMARO DE CAMPOS;28140000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99818159;RUA, SARDINHA, 166, SANTO AMARO DE CAMPOS;-21.984;-41.131
40569249;1;37;1;-;2;20210126;0;20210126;4520002;-;RUA;MURILO PEIXOTO;78;PARQUE SAO SILVESTRE;28090200;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;27312193;RUA, MURILO PEIXOTO, 78, PARQUE SAO SILVESTRE;-21.713;-41.306
40570530;1;90;1;-;2;20210126;0;20210126;9602501;-;RUA;LUIZ CARLOS BARROS VIANA;151;PARQUE IMPERIAL;28022680;Campos dos Goytacazes;Rio de Janeiro;CONJ;RJ;5819;22;98431594;RUA, LUIZ CARLOS BARROS VIANA, 151, PARQUE IMPERIAL;-21.803;-41.302
40575355;1;23;1;-;2;20210126;0;20210126;1521100;3299099;RUA;TENENTE-CORONEL CARDOSO;873;-;-;Campos dos Goytacazes;Rio de Janeiro;BLOCO 1;-;0;0;0;RUA, TENENTE-CORONEL CARDOSO, 873, -;-21.757;-41.335
40580865;1;99;1;-;2;20210127;0;20210127;8630599;8610101,861;RUA;SALDANHA MARINHO;416;CENTRO;28010272;Campos dos Goytacazes;Rio de Janeiro;LOJA 224;RJ;5819;22;92266818;RUA, SALDANHA MARINHO, 416, CENTRO;-21.762;-41.324
40585581;1;95;1;-;2;20210127;0;20210127;5320202;-;1A RUA;ANTONIO DE ALMEIDA;5;GOITACAZES;28110000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;98116255;1A RUA, ANTONIO DE ALMEIDA, 5, GOITACAZES;-21.722;-41.308
40594358;1;4;1;-;2;20210127;0;20210127;4930202;7319002,472;AVENIDA;BOA VISTA;0;FAROL DE SAO TOME;28145000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;27473173;AVENIDA, BOA VISTA, S/N, FAROL DE SAO TOME;-22.041;-41.052
40601365;1;96;1;CJ. PORTAS AUTOMATICAS E SERRALHERIA;2;20210128;0;20210128;4321500;4752100,2542000,4757100;RUA;MAURICIO ZEHURI;100;PARQUE PRAZERES;28080075;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99157340;RUA, MAURICIO ZEHURI, 100, PARQUE PRAZERES;-21.742;-41.302
40604345;1;79;1;-;2;20210128;0;20210128;8230001;9001906,7420004,5912099,8592999,7420001;RUA;DOS GOYTACAZES;867;PARQUE TURF CLUB;28027232;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99706870;RUA, DOS GOYTACAZES, 867, PARQUE TURF CLUB;-21.773;-41.321
40605427;1;38;1;ORTOSONHOS;2;20210128;0;20210128;4754701;-;AVENIDA;SENADOR JOSE CARLOS PEREIRA PINTO;51;PARQUE CALABOUCO;28083101;Campos dos Goytacazes;Rio de Janeiro;LOJA 02;RJ;5819;22;27271419;AVENIDA, SENADOR JOSE CARLOS PEREIRA PINTO, 51, PARQUE CALABOUCO;-21.749;-41.311
40608496;1;3;1;-;2;20210128;0;20210128;4781400;9602502;RUA;SAO JERONIMO;329;PARQUE ROSARIO;28027130;Campos dos Goytacazes;Rio de Janeiro;LOJA;RJ;5819;22;98673050;RUA, SAO JERONIMO, 329, PARQUE ROSARIO;-21.776;-41.329
40631602;1;61;1;-;2;20210129;0;20210129;5229099;-;RUA;JOAQUIM SUMA;275;PARQUE CORRIENTES;28053400;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99730790;RUA, JOAQUIM SUMA, 275, PARQUE CORRIENTES;-21.742;-41.352
40639894;1;89;1;-;2;20240321;0;20210130;5611203;-;RUA;HEMETERIO MARTINS;192;PARQUE VICENTE GONCALVES DIAS;28080305;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;27222222;RUA, HEMETERIO MARTINS, 192, PARQUE VICENTE GONCALVES DIAS;-21.748;-41.320
40644229;1;83;1;-;2;20210201;0;20210201;9602502;-;RUA;DOUTOR SILVIO BASTOS TAVARES;348;-;-;Campos dos Goytacazes;Rio de Janeiro;BLOCO 55;-;0;0;0;RUA, DOUTOR SILVIO BASTOS TAVARES, 348, -;-21.764;-41.347
40656483;1;0;1;SIMPLES NUTRIR;2;20210201;0;20210201;4729699;4712100,5611203,8650002;AVENIDA;ALBERTO LAMEGO;852;PARQUE CALIFORNIA;28016812;Campos dos Goytacazes;Rio de Janeiro;LOJA 13;RJ;5819;22;92318339;AVENIDA, ALBERTO LAMEGO, 852, PARQUE CALIFORNIA;-21.762;-41.301
40687967;1;8;1;HANGAR HAMBURGUERIA;2;20210203;0;20210203;5611203;4721104;RUA;MARQUES DE HERVAL;49;PARQUE TAMANDARE;28035013;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;97464428;RUA, MARQUES DE HERVAL, 49, PARQUE TAMANDARE;-21.757;-41.339
40688135;1;6;1;-;2;20210203;0;20210203;8219999;-;ESTRADA;BALANCA RANGEL;208;TRAVESSAO;28175000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;27481468;ESTRADA, BALANCA RANGEL, 208, TRAVESSAO;-21.613;-41.223
40703190;1;28;1;MVBA COMERCIO E SERVICOS ESPECIALIZADOS;2;20210203;0;20210203;4120400;1813001,3312104,3321000,4211101,4212000,4213800,4221905,4222701,4291000,4311802,4313400,4321500,4322301,4322302,4329103,4329105,4330402,4330404,4330405,4399103,4511101,4511102,4520001,4530703,4541206,4723700,4732600,4751201,4772500,4789005,4789007,478909;RUA;FERNANDO PESSOA;127;PARQUE RIO BRANCO;28085623;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;96049473;RUA, FERNANDO PESSOA, 127, PARQUE RIO BRANCO;-21.733;-41.314
40728787;1;27;1;-;2;20210205;0;20210205;9602501;4752100,4781400,4772500;ESTRADA;DO CAPAO;192;PARQUE AURORA;28025490;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99741805;ESTRADA, DO CAPAO, 192, PARQUE AURORA;-21.783;-41.319
40773229;1;83;1;-;2;20210209;0;20210209;1813001;8592999;RUA;WAGNER PINTO QUINTANILHA;78;PARQUE TARCISIO MIRANDA;28020216;Campos dos Goytacazes;Rio de Janeiro;CASA 3;RJ;5819;22;99272558;RUA, WAGNER PINTO QUINTANILHA, 78, PARQUE TARCISIO MIRANDA;-21.784;-41.304
